intervalMs,submitMs,count,revision
19.974,15.579,2000000.0,25.0
18.671,18.585,2000000.0,25.0
18.963,18.9,2000000.0,25.0
27.69,27.599,2000000.0,25.0
10.359,7.476,2000000.0,25.0
24.277,10.54,2000000.0,25.0
20.045,19.596,2000000.0,25.0
19.24,9.252,2000000.0,25.0
19.783,18.394,2000000.0,25.0
18.767,14.718,2000000.0,25.0
29.821,29.752,2000000.0,25.0
8.319,3.643,2000000.0,25.0
25.574,9.452,2000000.0,25.0
20.245,20.18,2000000.0,25.0
19.201,19.121,2000000.0,25.0
27.561,26.995,2000000.0,25.0
9.019,5.788,2000000.0,25.0
24.658,24.621,2000000.0,25.0
20.519,20.476,2000000.0,25.0
18.698,18.629,2000000.0,25.0
19.689,16.331,2000000.0,25.0
35.418,34.911,2000000.0,25.0
7.438,1.507,2000000.0,25.0
23.927,23.618,2000000.0,25.0
19.835,19.774,2000000.0,25.0
20.434,20.351,2000000.0,25.0
18.85,18.771,2000000.0,25.0
31.232,31.133,2000000.0,25.0
6.105,2.724,2000000.0,25.0
26.616,10.531,2000000.0,25.0
19.332,19.267,2000000.0,25.0
19.277,15.412,2000000.0,25.0
18.635,10.9,2000000.0,25.0
32.335,32.242,2000000.0,25.0
9.425,1.045,2000000.0,25.0
24.081,7.966,2000000.0,25.0
19.021,18.922,2000000.0,25.0
18.799,18.713,2000000.0,25.0
19.082,18.991,2000000.0,25.0
31.143,31.054,2000000.0,25.0
5.307,1.001,2000000.0,25.0
26.657,24.126,2000000.0,25.0
20.197,20.141,2000000.0,25.0
20.76,20.691,2000000.0,25.0
19.374,19.269,2000000.0,25.0
27.11,27.009,2000000.0,25.0
11.995,9.492,2000000.0,25.0
22.915,22.814,2000000.0,25.0
19.196,19.151,2000000.0,25.0
19.405,19.336,2000000.0,25.0
19.504,19.41,2000000.0,25.0
32.655,32.559,2000000.0,25.0
5.276,1.892,2000000.0,25.0
28.134,22.29,2000000.0,25.0
20.573,16.401,2000000.0,25.0
18.714,18.625,2000000.0,25.0
29.142,29.108,2000000.0,25.0
9.351,5.43,2000000.0,25.0
23.825,23.788,2000000.0,25.0
