intervalMs,submitMs,count,revision
22.835,0.989,8000000.0,26.0
149.005,134.212,8000000.0,26.0
98.507,98.48,8000000.0,26.0
97.06,97.024,8000000.0,26.0
132.002,131.966,8000000.0,26.0
94.687,93.865,8000000.0,26.0
90.784,90.755,8000000.0,26.0
102.97,97.302,8000000.0,26.0
53.077,53.038,8000000.0,26.0
82.829,82.806,8000000.0,26.0
120.142,120.114,8000000.0,26.0
40.915,40.873,8000000.0,26.0
131.584,131.553,8000000.0,26.0
115.072,115.042,8000000.0,26.0
5.446,0.471,8000000.0,26.0
118.945,107.379,8000000.0,26.0
85.03,84.993,8000000.0,26.0
79.837,79.815,8000000.0,26.0
80.561,80.533,8000000.0,26.0
86.044,86.019,8000000.0,26.0
81.994,81.959,8000000.0,26.0
87.207,82.962,8000000.0,26.0
79.574,79.548,8000000.0,26.0
84.627,84.598,8000000.0,26.0
88.094,88.067,8000000.0,26.0
79.771,79.742,8000000.0,26.0
134.354,134.315,8000000.0,26.0
53.416,53.385,8000000.0,26.0
121.134,116.075,8000000.0,26.0
110.15,110.107,8000000.0,26.0
116.22,116.187,8000000.0,26.0
91.18,91.074,8000000.0,26.0
187.669,187.469,8000000.0,26.0
5.863,0.493,8000000.0,26.0
197.955,187.925,8000000.0,26.0
99.978,99.912,8000000.0,26.0
90.362,90.332,8000000.0,26.0
91.25,91.2,8000000.0,26.0
74.452,68.207,8000000.0,26.0
90.526,90.495,8000000.0,26.0
86.67,86.64,8000000.0,26.0
86.461,86.395,8000000.0,26.0
84.347,84.278,8000000.0,26.0
78.204,78.159,8000000.0,26.0
95.17,95.057,8000000.0,26.0
87.583,87.531,8000000.0,26.0
73.997,69.648,8000000.0,26.0
76.808,76.77,8000000.0,26.0
114.052,113.951,8000000.0,26.0
85.938,85.889,8000000.0,26.0
31.526,31.488,8000000.0,26.0
104.674,104.626,8000000.0,26.0
104.705,104.667,8000000.0,26.0
179.66,179.629,8000000.0,26.0
7.3,0.698,8000000.0,26.0
157.683,152.219,8000000.0,26.0
91.118,91.08,8000000.0,26.0
105.774,105.737,8000000.0,26.0
82.368,82.275,8000000.0,26.0
77.246,77.211,8000000.0,26.0
104.299,104.253,8000000.0,26.0
92.858,89.025,8000000.0,26.0
102.78,102.744,8000000.0,26.0
103.93,103.895,8000000.0,26.0
102.547,102.412,8000000.0,26.0
71.606,71.519,8000000.0,26.0
81.478,81.44,8000000.0,26.0
149.313,149.269,8000000.0,26.0
5.233,0.396,8000000.0,26.0
125.388,122.522,8000000.0,26.0
81.797,81.764,8000000.0,26.0
82.814,82.774,8000000.0,26.0
84.081,84.049,8000000.0,26.0
82.676,82.617,8000000.0,26.0
84.866,84.771,8000000.0,26.0
87.195,87.148,8000000.0,26.0
83.209,76.895,8000000.0,26.0
121.659,121.623,8000000.0,26.0
33.853,33.826,8000000.0,26.0
138.152,138.054,8000000.0,26.0
39.633,39.605,8000000.0,26.0
104.686,104.593,8000000.0,26.0
102.918,102.876,8000000.0,26.0
94.566,94.465,8000000.0,26.0
115.148,109.372,8000000.0,26.0
105.544,105.507,8000000.0,26.0
104.225,104.191,8000000.0,26.0
134.142,134.105,8000000.0,26.0
39.454,39.397,8000000.0,26.0
148.602,148.562,8000000.0,26.0
114.578,114.545,8000000.0,26.0
127.195,121.104,8000000.0,26.0
57.46,57.435,8000000.0,26.0
116.595,116.55,8000000.0,26.0
109.6,109.483,8000000.0,26.0
100.431,100.4,8000000.0,26.0
31.116,31.018,8000000.0,26.0
184.737,184.639,8000000.0,26.0
7.164,0.485,8000000.0,26.0
121.296,92.259,8000000.0,26.0
81.85,81.801,8000000.0,26.0
80.655,80.626,8000000.0,26.0
83.624,83.588,8000000.0,26.0
83.527,83.491,8000000.0,26.0
84.335,84.311,8000000.0,26.0
83.359,83.324,8000000.0,26.0
73.445,69.59,8000000.0,26.0
112.867,112.821,8000000.0,26.0
92.507,92.478,8000000.0,26.0
98.569,98.538,8000000.0,26.0
26.154,26.079,8000000.0,26.0
130.581,130.479,8000000.0,26.0
109.805,109.78,8000000.0,26.0
95.591,95.49,8000000.0,26.0
85.46,79.362,8000000.0,26.0
98.382,98.319,8000000.0,26.0
92.339,92.306,8000000.0,26.0
108.863,108.818,8000000.0,26.0
50.892,50.843,8000000.0,26.0
107.002,106.934,8000000.0,26.0
82.924,82.816,8000000.0,26.0
80.903,74.71,8000000.0,26.0
80.146,80.118,8000000.0,26.0
83.665,83.591,8000000.0,26.0
81.498,81.464,8000000.0,26.0
82.475,82.438,8000000.0,26.0
83.38,83.335,8000000.0,26.0
114.798,114.76,8000000.0,26.0
77.447,77.365,8000000.0,26.0
97.526,89.577,8000000.0,26.0
112.629,112.607,8000000.0,26.0
15.976,15.907,8000000.0,26.0
102.101,102.034,8000000.0,26.0
86.663,86.578,8000000.0,26.0
77.536,77.49,8000000.0,26.0
