intervalMs,submitMs,count,revision
37.578,37.554,4000000.0,27.0
44.163,44.138,4000000.0,27.0
36.704,36.626,4000000.0,27.0
44.133,44.098,4000000.0,27.0
37.266,37.226,4000000.0,27.0
40.89,36.91,4000000.0,27.0
40.985,40.962,4000000.0,27.0
49.61,49.545,4000000.0,27.0
42.344,42.302,4000000.0,27.0
41.602,41.427,4000000.0,27.0
47.793,47.762,4000000.0,27.0
45.325,45.304,4000000.0,27.0
43.453,37.798,4000000.0,27.0
48.82,48.8,4000000.0,27.0
29.056,29.004,4000000.0,27.0
52.745,52.694,4000000.0,27.0
43.363,43.305,4000000.0,27.0
40.258,40.216,4000000.0,27.0
46.641,46.622,4000000.0,27.0
37.25,37.149,4000000.0,27.0
37.441,32.36,4000000.0,27.0
38.026,37.993,4000000.0,27.0
43.867,43.839,4000000.0,27.0
38.998,38.972,4000000.0,27.0
39.947,39.918,4000000.0,27.0
39.406,39.311,4000000.0,27.0
40.807,40.714,4000000.0,27.0
52.444,52.363,4000000.0,27.0
17.713,13.922,4000000.0,27.0
40.573,40.546,4000000.0,27.0
38.06,37.958,4000000.0,27.0
35.168,35.101,4000000.0,27.0
34.396,34.289,4000000.0,27.0
35.481,35.43,4000000.0,27.0
36.995,36.922,4000000.0,27.0
35.319,35.214,4000000.0,27.0
44.902,44.875,4000000.0,27.0
26.203,22.244,4000000.0,27.0
34.638,34.588,4000000.0,27.0
49.705,49.623,4000000.0,27.0
32.456,32.421,4000000.0,27.0
26.858,26.778,4000000.0,27.0
44.173,44.112,4000000.0,27.0
21.809,21.763,4000000.0,27.0
36.303,36.246,4000000.0,27.0
47.778,47.737,4000000.0,27.0
19.862,14.271,4000000.0,27.0
37.864,37.788,4000000.0,27.0
36.275,36.213,4000000.0,27.0
34.491,34.454,4000000.0,27.0
33.255,32.998,4000000.0,27.0
36.725,36.651,4000000.0,27.0
37.145,37.014,4000000.0,27.0
35.21,35.105,4000000.0,27.0
35.317,35.249,4000000.0,27.0
45.348,45.271,4000000.0,27.0
27.251,23.496,4000000.0,27.0
37.24,37.214,4000000.0,27.0
43.831,43.76,4000000.0,27.0
44.425,44.322,4000000.0,27.0
24.462,24.411,4000000.0,27.0
51.644,51.577,4000000.0,27.0
39.054,38.96,4000000.0,27.0
39.466,39.37,4000000.0,27.0
41.583,41.547,4000000.0,27.0
41.139,37.992,4000000.0,27.0
48.086,48.029,4000000.0,27.0
25.605,25.528,4000000.0,27.0
48.863,48.797,4000000.0,27.0
43.777,43.708,4000000.0,27.0
39.032,38.943,4000000.0,27.0
36.782,36.69,4000000.0,27.0
