intervalMs,submitMs,count,revision
41.317,41.31,4000000.0,26.0
49.45,49.402,4000000.0,26.0
43.433,43.402,4000000.0,26.0
44.235,44.2,4000000.0,26.0
54.369,54.34,4000000.0,26.0
91.77,91.703,4000000.0,26.0
33.083,32.988,4000000.0,26.0
3.465,0.507,4000000.0,26.0
73.837,57.794,4000000.0,26.0
41.715,41.686,4000000.0,26.0
47.855,47.822,4000000.0,26.0
41.043,38.213,4000000.0,26.0
65.37,65.343,4000000.0,26.0
32.224,32.188,4000000.0,26.0
95.6,95.57,4000000.0,26.0
8.635,5.661,4000000.0,26.0
9.088,5.217,4000000.0,26.0
48.365,32.307,4000000.0,26.0
41.43,41.405,4000000.0,26.0
40.327,40.282,4000000.0,26.0
41.093,38.383,4000000.0,26.0
39.879,39.849,4000000.0,26.0
40.158,40.123,4000000.0,26.0
59.038,58.957,4000000.0,26.0
22.245,22.213,4000000.0,26.0
58.77,55.827,4000000.0,26.0
22.216,22.181,4000000.0,26.0
62.51,62.445,4000000.0,26.0
75.448,75.412,4000000.0,26.0
18.999,18.981,4000000.0,26.0
8.421,1.009,4000000.0,26.0
51.967,40.028,4000000.0,26.0
40.288,40.242,4000000.0,26.0
42.082,42.046,4000000.0,26.0
40.19,40.115,4000000.0,26.0
40.699,40.663,4000000.0,26.0
40.326,37.475,4000000.0,26.0
97.96,97.923,4000000.0,26.0
16.311,16.29,4000000.0,26.0
7.85,4.213,4000000.0,26.0
52.692,50.886,4000000.0,26.0
44.848,44.815,4000000.0,26.0
46.835,46.788,4000000.0,26.0
51.345,51.288,4000000.0,26.0
51.487,51.454,4000000.0,26.0
57.844,54.528,4000000.0,26.0
58.202,58.172,4000000.0,26.0
69.437,69.405,4000000.0,26.0
245.542,245.517,4000000.0,26.0
18.106,15.504,4000000.0,26.0
95.626,92.483,4000000.0,26.0
191.205,191.17,4000000.0,26.0
164.45,164.423,4000000.0,26.0
152.003,148.731,4000000.0,26.0
190.199,186.679,4000000.0,26.0
153.483,150.665,4000000.0,26.0
177.854,174.841,4000000.0,26.0
171.046,167.615,4000000.0,26.0
25.567,25.516,4000000.0,26.0
92.047,88.266,4000000.0,26.0
5.994,5.96,4000000.0,26.0
18.867,18.843,4000000.0,26.0
42.57,39.508,4000000.0,26.0
97.039,96.955,4000000.0,26.0
7.285,0.742,4000000.0,26.0
16.358,2.157,4000000.0,26.0
43.645,27.387,4000000.0,26.0
39.773,39.653,4000000.0,26.0
39.843,39.788,4000000.0,26.0
48.258,48.203,4000000.0,26.0
32.203,27.184,4000000.0,26.0
39.028,38.93,4000000.0,26.0
39.976,39.919,4000000.0,26.0
54.279,54.205,4000000.0,26.0
23.836,23.746,4000000.0,26.0
49.918,49.86,4000000.0,26.0
29.459,24.425,4000000.0,26.0
97.778,97.737,4000000.0,26.0
11.446,11.345,4000000.0,26.0
15.609,15.569,4000000.0,26.0
41.526,38.747,4000000.0,26.0
108.023,107.917,4000000.0,26.0
17.23,17.205,4000000.0,26.0
16.143,12.253,4000000.0,26.0
49.319,45.469,4000000.0,26.0
47.408,47.33,4000000.0,26.0
41.594,41.553,4000000.0,26.0
49.998,49.933,4000000.0,26.0
40.955,36.031,4000000.0,26.0
47.175,47.127,4000000.0,26.0
44.717,44.657,4000000.0,26.0
46.626,46.588,4000000.0,26.0
51.437,51.37,4000000.0,26.0
42.292,38.802,4000000.0,26.0
47.67,47.644,4000000.0,26.0
41.886,41.854,4000000.0,26.0
53.036,52.94,4000000.0,26.0
49.753,49.655,4000000.0,26.0
31.915,25.456,4000000.0,26.0
46.829,46.779,4000000.0,26.0
51.443,51.401,4000000.0,26.0
41.141,41.096,4000000.0,26.0
49.173,49.11,4000000.0,26.0
45.97,45.881,4000000.0,26.0
43.121,39.737,4000000.0,26.0
41.658,41.608,4000000.0,26.0
40.911,40.883,4000000.0,26.0
94.549,94.405,4000000.0,26.0
37.82,37.779,4000000.0,26.0
7.521,0.856,4000000.0,26.0
57.53,41.476,4000000.0,26.0
42.914,42.86,4000000.0,26.0
42.39,42.37,4000000.0,26.0
41.12,41.024,4000000.0,26.0
54.538,54.439,4000000.0,26.0
27.043,20.971,4000000.0,26.0
40.861,40.818,4000000.0,26.0
39.463,39.423,4000000.0,26.0
99.819,99.725,4000000.0,26.0
33.943,33.908,4000000.0,26.0
6.898,0.682,4000000.0,26.0
55.322,39.193,4000000.0,26.0
43.454,43.385,4000000.0,26.0
64.321,64.258,4000000.0,26.0
79.31,79.222,4000000.0,26.0
16.318,16.286,4000000.0,26.0
6.137,3.306,4000000.0,26.0
54.708,54.683,4000000.0,26.0
41.147,41.048,4000000.0,26.0
39.634,39.544,4000000.0,26.0
41.155,41.113,4000000.0,26.0
40.584,40.503,4000000.0,26.0
41.648,41.555,4000000.0,26.0
39.772,36.824,4000000.0,26.0
96.507,96.46,4000000.0,26.0
15.251,15.209,4000000.0,26.0
16.908,16.864,4000000.0,26.0
37.674,37.608,4000000.0,26.0
113.239,109.586,4000000.0,26.0
16.353,16.309,4000000.0,26.0
17.069,16.982,4000000.0,26.0
32.343,32.292,4000000.0,26.0
43.773,43.683,4000000.0,26.0
57.412,57.34,4000000.0,26.0
87.048,80.667,4000000.0,26.0
11.366,11.33,4000000.0,26.0
32.679,32.626,4000000.0,26.0
48.732,48.682,4000000.0,26.0
49.425,49.338,4000000.0,26.0
31.036,24.949,4000000.0,26.0
51.93,51.828,4000000.0,26.0
46.151,46.059,4000000.0,26.0
40.77,40.737,4000000.0,26.0
57.579,57.487,4000000.0,26.0
47.241,47.152,4000000.0,26.0
33.551,30.616,4000000.0,26.0
48.739,48.632,4000000.0,26.0
51.361,51.264,4000000.0,26.0
46.681,46.565,4000000.0,26.0
53.459,53.356,4000000.0,26.0
48.026,40.266,4000000.0,26.0
41.533,41.508,4000000.0,26.0
46.862,46.802,4000000.0,26.0
47.944,47.917,4000000.0,26.0
53.692,53.585,4000000.0,26.0
41.119,36.773,4000000.0,26.0
47.537,47.494,4000000.0,26.0
99.744,99.64,4000000.0,26.0
39.043,38.975,4000000.0,26.0
5.33,0.708,4000000.0,26.0
57.9,41.779,4000000.0,26.0
40.98,40.885,4000000.0,26.0
39.805,39.738,4000000.0,26.0
40.555,40.47,4000000.0,26.0
39.895,39.788,4000000.0,26.0
41.264,41.226,4000000.0,26.0
39.699,32.572,4000000.0,26.0
40.147,40.086,4000000.0,26.0
56.088,56.0,4000000.0,26.0
24.245,24.133,4000000.0,26.0
40.913,40.613,4000000.0,26.0
41.083,41.017,4000000.0,26.0
69.793,67.044,4000000.0,26.0
16.191,16.149,4000000.0,26.0
51.545,45.338,4000000.0,26.0
21.333,21.274,4000000.0,26.0
59.547,59.47,4000000.0,26.0
75.776,75.705,4000000.0,26.0
22.86,22.755,4000000.0,26.0
4.187,0.588,4000000.0,26.0
70.37,54.379,4000000.0,26.0
83.215,83.098,4000000.0,26.0
11.395,11.322,4000000.0,26.0
19.152,19.051,4000000.0,26.0
35.695,32.768,4000000.0,26.0
110.211,110.105,4000000.0,26.0
16.585,16.536,4000000.0,26.0
17.744,17.702,4000000.0,26.0
26.16,26.074,4000000.0,26.0
97.853,97.765,4000000.0,26.0
17.966,17.933,4000000.0,26.0
7.017,3.159,4000000.0,26.0
61.44,51.58,4000000.0,26.0
44.171,44.083,4000000.0,26.0
44.728,44.676,4000000.0,26.0
47.726,47.645,4000000.0,26.0
51.275,51.226,4000000.0,26.0
38.648,32.855,4000000.0,26.0
49.747,49.709,4000000.0,26.0
46.98,46.833,4000000.0,26.0
44.148,44.066,4000000.0,26.0
48.945,48.847,4000000.0,26.0
43.958,40.09,4000000.0,26.0
42.613,42.581,4000000.0,26.0
45.277,45.176,4000000.0,26.0
46.848,46.812,4000000.0,26.0
51.23,51.167,4000000.0,26.0
90.706,90.669,4000000.0,26.0
5.319,0.59,4000000.0,26.0
32.693,16.397,4000000.0,26.0
61.031,60.97,4000000.0,26.0
39.797,39.7,4000000.0,26.0
55.06,54.956,4000000.0,26.0
22.335,15.829,4000000.0,26.0
52.019,51.991,4000000.0,26.0
39.988,39.918,4000000.0,26.0
42.074,41.962,4000000.0,26.0
41.363,41.262,4000000.0,26.0
41.311,38.009,4000000.0,26.0
42.29,42.245,4000000.0,26.0
57.522,57.346,4000000.0,26.0
87.17,87.142,4000000.0,26.0
44.06,43.972,4000000.0,26.0
8.25,1.226,4000000.0,26.0
50.926,47.64,4000000.0,26.0
40.753,40.691,4000000.0,26.0
69.3,69.238,4000000.0,26.0
17.372,17.316,4000000.0,26.0
52.29,52.212,4000000.0,26.0
24.171,20.462,4000000.0,26.0
