intervalMs,submitMs,count,revision
20.875,1.261,2000000.0,25.0
15.523,1.625,2000000.0,25.0
26.671,25.852,2000000.0,25.0
4.519,1.285,2000000.0,25.0
23.082,18.872,2000000.0,25.0
16.097,12.871,2000000.0,25.0
16.937,16.54,2000000.0,25.0
15.363,8.317,2000000.0,25.0
17.201,11.959,2000000.0,25.0
14.99,5.029,2000000.0,25.0
16.761,10.018,2000000.0,25.0
41.188,29.687,2000000.0,25.0
8.556,1.86,2000000.0,25.0
25.385,15.149,2000000.0,25.0
17.396,10.21,2000000.0,25.0
18.972,14.814,2000000.0,25.0
19.514,8.336,2000000.0,25.0
15.742,10.742,2000000.0,25.0
24.998,16.831,2000000.0,25.0
6.319,4.468,2000000.0,25.0
22.885,4.132,2000000.0,25.0
17.078,7.88,2000000.0,25.0
17.032,2.007,2000000.0,25.0
15.203,2.951,2000000.0,25.0
20.507,1.228,2000000.0,25.0
13.593,1.787,2000000.0,25.0
22.731,1.716,2000000.0,25.0
14.12,3.534,2000000.0,25.0
44.393,27.096,2000000.0,25.0
3.283,1.45,2000000.0,25.0
28.694,21.948,2000000.0,25.0
21.173,21.11,2000000.0,25.0
19.318,19.227,2000000.0,25.0
19.026,18.956,2000000.0,25.0
19.218,19.161,2000000.0,25.0
19.069,19.008,2000000.0,25.0
20.169,20.074,2000000.0,25.0
35.866,35.818,2000000.0,25.0
5.947,0.928,2000000.0,25.0
27.648,25.165,2000000.0,25.0
20.639,20.573,2000000.0,25.0
20.38,20.257,2000000.0,25.0
20.698,20.625,2000000.0,25.0
21.727,21.659,2000000.0,25.0
31.272,31.197,2000000.0,25.0
7.396,1.001,2000000.0,25.0
27.356,17.964,2000000.0,25.0
22.322,17.843,2000000.0,25.0
21.261,21.185,2000000.0,25.0
21.042,20.953,2000000.0,25.0
22.909,22.854,2000000.0,25.0
29.871,29.752,2000000.0,25.0
8.219,1.981,2000000.0,25.0
25.897,25.834,2000000.0,25.0
19.643,19.571,2000000.0,25.0
19.871,19.599,2000000.0,25.0
19.98,19.889,2000000.0,25.0
20.663,20.572,2000000.0,25.0
20.819,20.737,2000000.0,25.0
19.874,19.779,2000000.0,25.0
10.319,6.032,2000000.0,25.0
25.05,12.716,2000000.0,25.0
19.357,14.307,2000000.0,25.0
19.118,11.336,2000000.0,25.0
19.666,16.917,2000000.0,25.0
19.197,14.648,2000000.0,25.0
19.228,19.145,2000000.0,25.0
25.492,25.455,2000000.0,25.0
6.196,3.144,2000000.0,25.0
28.145,26.387,2000000.0,25.0
19.322,19.258,2000000.0,25.0
20.218,20.169,2000000.0,25.0
20.091,19.998,2000000.0,25.0
19.956,19.87,2000000.0,25.0
20.805,20.736,2000000.0,25.0
21.311,21.217,2000000.0,25.0
19.693,19.62,2000000.0,25.0
18.681,18.643,2000000.0,25.0
14.449,12.507,2000000.0,25.0
21.609,21.566,2000000.0,25.0
18.307,18.212,2000000.0,25.0
17.9,17.812,2000000.0,25.0
18.688,18.642,2000000.0,25.0
17.434,17.375,2000000.0,25.0
18.069,16.285,2000000.0,25.0
17.081,17.006,2000000.0,25.0
28.559,28.445,2000000.0,25.0
2.828,1.177,2000000.0,25.0
26.349,22.562,2000000.0,25.0
17.601,17.523,2000000.0,25.0
17.585,17.485,2000000.0,25.0
16.302,16.211,2000000.0,25.0
16.986,16.927,2000000.0,25.0
17.429,17.32,2000000.0,25.0
16.636,16.575,2000000.0,25.0
16.858,16.785,2000000.0,25.0
24.194,24.15,2000000.0,25.0
9.08,5.569,2000000.0,25.0
22.573,17.866,2000000.0,25.0
16.467,13.128,2000000.0,25.0
17.53,17.492,2000000.0,25.0
16.372,11.785,2000000.0,25.0
16.865,16.806,2000000.0,25.0
16.503,4.945,2000000.0,25.0
16.931,9.838,2000000.0,25.0
25.518,25.424,2000000.0,25.0
6.456,1.386,2000000.0,25.0
24.514,24.415,2000000.0,25.0
16.876,16.793,2000000.0,25.0
17.3,17.215,2000000.0,25.0
16.142,16.054,2000000.0,25.0
16.851,16.765,2000000.0,25.0
16.65,16.613,2000000.0,25.0
17.155,17.055,2000000.0,25.0
16.96,15.061,2000000.0,25.0
23.281,23.214,2000000.0,25.0
9.689,9.105,2000000.0,25.0
21.223,9.38,2000000.0,25.0
17.386,11.297,2000000.0,25.0
16.197,4.955,2000000.0,25.0
18.133,2.326,2000000.0,25.0
23.067,2.216,2000000.0,25.0
25.579,0.952,2000000.0,25.0
34.362,18.75,2000000.0,25.0
6.546,1.211,2000000.0,25.0
22.61,1.505,2000000.0,25.0
25.291,1.0,2000000.0,25.0
12.819,1.065,2000000.0,25.0
22.619,1.585,2000000.0,25.0
22.55,2.098,2000000.0,25.0
21.822,1.595,2000000.0,25.0
40.391,32.756,2000000.0,25.0
11.541,1.698,2000000.0,25.0
25.014,13.482,2000000.0,25.0
18.353,9.406,2000000.0,25.0
17.509,14.154,2000000.0,25.0
17.623,9.857,2000000.0,25.0
15.981,2.742,2000000.0,25.0
39.254,28.497,2000000.0,25.0
3.117,1.327,2000000.0,25.0
27.355,18.606,2000000.0,25.0
17.462,13.073,2000000.0,25.0
16.882,16.823,2000000.0,25.0
17.057,9.264,2000000.0,25.0
17.367,13.509,2000000.0,25.0
16.791,5.85,2000000.0,25.0
16.961,9.97,2000000.0,25.0
38.111,28.122,2000000.0,25.0
5.009,1.09,2000000.0,25.0
26.417,23.831,2000000.0,25.0
16.894,16.803,2000000.0,25.0
17.452,17.371,2000000.0,25.0
16.667,16.577,2000000.0,25.0
17.855,17.768,2000000.0,25.0
16.645,16.544,2000000.0,25.0
17.306,17.217,2000000.0,25.0
33.709,33.628,2000000.0,25.0
6.635,1.615,2000000.0,25.0
22.47,13.11,2000000.0,25.0
17.472,17.39,2000000.0,25.0
16.787,14.354,2000000.0,25.0
17.582,17.493,2000000.0,25.0
16.837,13.678,2000000.0,25.0
17.499,17.415,2000000.0,25.0
30.415,30.293,2000000.0,25.0
5.992,1.433,2000000.0,25.0
24.01,21.049,2000000.0,25.0
18.406,18.36,2000000.0,25.0
18.329,18.249,2000000.0,25.0
18.05,17.933,2000000.0,25.0
18.945,18.859,2000000.0,25.0
18.467,18.43,2000000.0,25.0
19.358,19.264,2000000.0,25.0
32.841,32.745,2000000.0,25.0
9.657,1.585,2000000.0,25.0
22.172,11.012,2000000.0,25.0
20.125,7.393,2000000.0,25.0
20.107,15.477,2000000.0,25.0
20.682,13.41,2000000.0,25.0
20.188,20.115,2000000.0,25.0
25.713,25.633,2000000.0,25.0
7.485,1.522,2000000.0,25.0
27.992,25.964,2000000.0,25.0
19.615,19.556,2000000.0,25.0
20.91,20.822,2000000.0,25.0
20.085,19.995,2000000.0,25.0
21.422,21.336,2000000.0,25.0
20.995,20.939,2000000.0,25.0
21.274,21.188,2000000.0,25.0
6.697,4.598,2000000.0,25.0
28.312,28.275,2000000.0,25.0
19.772,19.657,2000000.0,25.0
19.114,19.071,2000000.0,25.0
19.555,19.508,2000000.0,25.0
19.687,19.484,2000000.0,25.0
20.367,20.285,2000000.0,25.0
25.985,25.931,2000000.0,25.0
5.677,1.157,2000000.0,25.0
28.575,18.467,2000000.0,25.0
22.232,18.767,2000000.0,25.0
21.392,21.316,2000000.0,25.0
21.975,21.898,2000000.0,25.0
22.672,22.568,2000000.0,25.0
20.095,20.012,2000000.0,25.0
32.407,32.363,2000000.0,25.0
2.045,0.871,2000000.0,25.0
31.382,23.298,2000000.0,25.0
21.328,21.211,2000000.0,25.0
21.391,21.297,2000000.0,25.0
21.254,21.153,2000000.0,25.0
21.462,21.388,2000000.0,25.0
19.252,19.201,2000000.0,25.0
27.761,27.671,2000000.0,25.0
4.757,1.036,2000000.0,25.0
29.508,29.26,2000000.0,25.0
20.047,20.003,2000000.0,25.0
20.618,20.563,2000000.0,25.0
18.652,18.565,2000000.0,25.0
19.764,17.657,2000000.0,25.0
19.518,19.447,2000000.0,25.0
24.273,24.19,2000000.0,25.0
5.073,1.04,2000000.0,25.0
24.396,21.655,2000000.0,25.0
18.436,18.39,2000000.0,25.0
17.403,17.326,2000000.0,25.0
17.25,17.156,2000000.0,25.0
16.348,16.254,2000000.0,25.0
17.309,17.245,2000000.0,25.0
15.524,15.437,2000000.0,25.0
15.97,15.926,2000000.0,25.0
18.267,18.203,2000000.0,25.0
14.363,12.583,2000000.0,25.0
16.753,16.716,2000000.0,25.0
16.195,16.161,2000000.0,25.0
16.811,16.727,2000000.0,25.0
15.565,15.499,2000000.0,25.0
16.502,16.412,2000000.0,25.0
16.618,13.019,2000000.0,25.0
16.237,16.17,2000000.0,25.0
17.531,14.958,2000000.0,25.0
15.509,15.442,2000000.0,25.0
23.163,23.121,2000000.0,25.0
7.849,5.283,2000000.0,25.0
21.112,10.098,2000000.0,25.0
17.122,13.334,2000000.0,25.0
15.798,4.032,2000000.0,25.0
16.308,6.562,2000000.0,25.0
19.011,2.037,2000000.0,25.0
15.345,1.18,2000000.0,25.0
46.48,28.681,2000000.0,25.0
7.416,1.402,2000000.0,25.0
25.063,18.532,2000000.0,25.0
19.127,11.345,2000000.0,25.0
15.135,9.972,2000000.0,25.0
17.125,2.231,2000000.0,25.0
22.141,1.28,2000000.0,25.0
23.5,2.265,2000000.0,25.0
31.021,30.904,2000000.0,25.0
6.913,1.363,2000000.0,25.0
22.625,22.492,2000000.0,25.0
17.095,13.83,2000000.0,25.0
17.175,6.814,2000000.0,25.0
17.939,1.884,2000000.0,25.0
23.238,2.083,2000000.0,25.0
43.166,28.357,2000000.0,25.0
11.953,1.614,2000000.0,25.0
20.0,1.104,2000000.0,25.0
14.677,1.773,2000000.0,25.0
22.937,1.434,2000000.0,25.0
22.289,1.74,2000000.0,25.0
15.547,1.606,2000000.0,25.0
35.943,19.983,2000000.0,25.0
2.54,1.249,2000000.0,25.0
25.871,24.416,2000000.0,25.0
16.195,16.154,2000000.0,25.0
16.873,16.787,2000000.0,25.0
15.43,13.342,2000000.0,25.0
17.211,15.066,2000000.0,25.0
15.517,9.226,2000000.0,25.0
16.941,12.875,2000000.0,25.0
25.298,21.424,2000000.0,25.0
3.874,2.935,2000000.0,25.0
24.153,11.827,2000000.0,25.0
17.692,16.049,2000000.0,25.0
15.15,9.618,2000000.0,25.0
17.328,13.815,2000000.0,25.0
14.903,6.468,2000000.0,25.0
16.252,10.195,2000000.0,25.0
17.025,5.204,2000000.0,25.0
16.632,8.664,2000000.0,25.0
26.457,26.37,2000000.0,25.0
4.875,1.033,2000000.0,25.0
22.889,3.976,2000000.0,25.0
17.543,8.046,2000000.0,25.0
17.921,2.808,2000000.0,25.0
17.066,4.353,2000000.0,25.0
20.833,1.554,2000000.0,25.0
17.061,2.547,2000000.0,25.0
36.187,19.082,2000000.0,25.0
5.182,1.522,2000000.0,25.0
25.419,7.042,2000000.0,25.0
19.379,12.278,2000000.0,25.0
18.499,8.635,2000000.0,25.0
18.166,13.905,2000000.0,25.0
19.108,10.934,2000000.0,25.0
19.439,17.723,2000000.0,25.0
19.116,14.218,2000000.0,25.0
19.911,19.855,2000000.0,25.0
16.728,16.638,2000000.0,25.0
17.558,14.167,2000000.0,25.0
20.561,20.51,2000000.0,25.0
20.591,20.545,2000000.0,25.0
20.695,20.614,2000000.0,25.0
19.966,19.866,2000000.0,25.0
22.116,22.036,2000000.0,25.0
19.344,19.301,2000000.0,25.0
28.501,28.4,2000000.0,25.0
9.0,1.376,2000000.0,25.0
24.151,19.119,2000000.0,25.0
21.787,18.11,2000000.0,25.0
22.348,22.26,2000000.0,25.0
23.069,23.028,2000000.0,25.0
20.013,19.936,2000000.0,25.0
19.872,19.833,2000000.0,25.0
19.915,19.824,2000000.0,25.0
22.146,22.06,2000000.0,25.0
8.683,5.701,2000000.0,25.0
25.589,25.553,2000000.0,25.0
20.325,20.266,2000000.0,25.0
20.6,20.516,2000000.0,25.0
20.211,20.172,2000000.0,25.0
19.166,19.076,2000000.0,25.0
20.986,20.902,2000000.0,25.0
28.974,28.883,2000000.0,25.0
6.993,1.519,2000000.0,25.0
27.885,20.696,2000000.0,25.0
20.326,17.457,2000000.0,25.0
20.184,20.104,2000000.0,25.0
19.372,19.292,2000000.0,25.0
20.518,20.428,2000000.0,25.0
29.466,29.313,2000000.0,25.0
6.611,1.355,2000000.0,25.0
25.531,18.378,2000000.0,25.0
20.05,15.123,2000000.0,25.0
21.449,21.41,2000000.0,25.0
27.625,24.533,2000000.0,25.0
19.538,19.508,2000000.0,25.0
19.997,19.955,2000000.0,25.0
27.3,27.258,2000000.0,25.0
6.869,1.829,2000000.0,25.0
28.337,20.974,2000000.0,25.0
18.849,18.781,2000000.0,25.0
18.955,18.911,2000000.0,25.0
19.016,18.95,2000000.0,25.0
17.611,17.539,2000000.0,25.0
18.031,17.977,2000000.0,25.0
17.493,17.431,2000000.0,25.0
21.997,21.937,2000000.0,25.0
7.396,2.636,2000000.0,25.0
23.608,5.972,2000000.0,25.0
17.212,11.321,2000000.0,25.0
17.489,6.332,2000000.0,25.0
16.193,8.369,2000000.0,25.0
17.51,3.838,2000000.0,25.0
16.236,7.95,2000000.0,25.0
17.39,3.073,2000000.0,25.0
22.273,14.954,2000000.0,25.0
9.778,7.548,2000000.0,25.0
21.472,18.453,2000000.0,25.0
17.18,17.15,2000000.0,25.0
16.152,14.06,2000000.0,25.0
17.561,17.51,2000000.0,25.0
15.878,12.556,2000000.0,25.0
17.038,15.055,2000000.0,25.0
16.038,5.815,2000000.0,25.0
17.226,6.341,2000000.0,25.0
32.382,21.367,2000000.0,25.0
4.806,0.837,2000000.0,25.0
25.508,16.058,2000000.0,25.0
15.436,15.25,2000000.0,25.0
16.451,13.561,2000000.0,25.0
17.438,17.393,2000000.0,25.0
16.82,16.459,2000000.0,25.0
15.687,13.412,2000000.0,25.0
16.156,7.409,2000000.0,25.0
16.872,12.025,2000000.0,25.0
25.142,24.751,2000000.0,25.0
5.295,2.681,2000000.0,25.0
24.002,12.061,2000000.0,25.0
16.229,6.455,2000000.0,25.0
16.981,10.765,2000000.0,25.0
22.263,10.338,2000000.0,25.0
17.693,4.749,2000000.0,25.0
19.947,1.518,2000000.0,25.0
48.661,29.516,2000000.0,25.0
7.839,1.477,2000000.0,25.0
21.91,21.084,2000000.0,25.0
16.332,14.882,2000000.0,25.0
17.568,8.807,2000000.0,25.0
15.852,12.151,2000000.0,25.0
17.542,3.172,2000000.0,25.0
20.44,1.022,2000000.0,25.0
40.74,16.584,2000000.0,25.0
4.422,0.973,2000000.0,25.0
26.216,23.017,2000000.0,25.0
15.921,15.862,2000000.0,25.0
17.741,17.622,2000000.0,25.0
15.624,15.085,2000000.0,25.0
17.363,17.296,2000000.0,25.0
15.68,12.757,2000000.0,25.0
16.152,15.635,2000000.0,25.0
16.348,6.548,2000000.0,25.0
28.565,26.688,2000000.0,25.0
6.323,1.331,2000000.0,25.0
22.265,12.946,2000000.0,25.0
16.311,7.782,2000000.0,25.0
16.511,12.412,2000000.0,25.0
16.428,7.367,2000000.0,25.0
16.622,11.625,2000000.0,25.0
16.605,5.795,2000000.0,25.0
17.104,7.041,2000000.0,25.0
21.018,1.686,2000000.0,25.0
29.603,25.095,2000000.0,25.0
4.516,1.095,2000000.0,25.0
24.334,24.293,2000000.0,25.0
17.152,17.079,2000000.0,25.0
16.396,16.313,2000000.0,25.0
17.743,17.695,2000000.0,25.0
16.083,15.978,2000000.0,25.0
16.829,16.746,2000000.0,25.0
17.02,16.959,2000000.0,25.0
22.48,22.442,2000000.0,25.0
19.482,18.043,2000000.0,25.0
14.154,14.114,2000000.0,25.0
18.291,18.235,2000000.0,25.0
16.719,16.65,2000000.0,25.0
17.304,17.277,2000000.0,25.0
16.641,16.569,2000000.0,25.0
17.176,17.117,2000000.0,25.0
16.551,16.476,2000000.0,25.0
26.933,26.891,2000000.0,25.0
6.019,1.327,2000000.0,25.0
25.1,14.92,2000000.0,25.0
17.876,11.282,2000000.0,25.0
17.741,17.033,2000000.0,25.0
18.64,12.69,2000000.0,25.0
19.929,16.866,2000000.0,25.0
18.491,11.36,2000000.0,25.0
19.056,19.019,2000000.0,25.0
24.686,24.613,2000000.0,25.0
9.968,8.247,2000000.0,25.0
24.245,22.823,2000000.0,25.0
19.996,19.925,2000000.0,25.0
20.261,20.156,2000000.0,25.0
18.934,18.746,2000000.0,25.0
20.135,20.042,2000000.0,25.0
21.41,21.364,2000000.0,25.0
22.575,22.511,2000000.0,25.0
12.223,10.974,2000000.0,25.0
23.329,23.231,2000000.0,25.0
20.438,20.375,2000000.0,25.0
19.719,19.482,2000000.0,25.0
19.772,19.705,2000000.0,25.0
19.855,19.771,2000000.0,25.0
19.437,19.37,2000000.0,25.0
20.886,20.805,2000000.0,25.0
29.003,28.911,2000000.0,25.0
9.55,1.101,2000000.0,25.0
22.634,5.211,2000000.0,25.0
20.444,10.079,2000000.0,25.0
20.268,5.906,2000000.0,25.0
