intervalMs,submitMs,count,revision
98.126,98.12,8000000.0,28.0
115.772,115.735,8000000.0,28.0
91.543,91.512,8000000.0,28.0
124.144,124.095,8000000.0,28.0
205.639,205.608,8000000.0,28.0
9.54,9.439,8000000.0,28.0
185.782,185.73,8000000.0,28.0
13.604,8.101,8000000.0,28.0
173.699,173.678,8000000.0,28.0
3.187,3.167,8000000.0,28.0
36.475,22.996,8000000.0,28.0
91.848,91.815,8000000.0,28.0
90.443,90.379,8000000.0,28.0
89.702,89.662,8000000.0,28.0
89.682,83.606,8000000.0,28.0
144.214,144.178,8000000.0,28.0
238.542,238.518,8000000.0,28.0
34.756,34.74,8000000.0,28.0
79.454,73.139,8000000.0,28.0
754.801,754.778,8000000.0,28.0
45.453,45.43,8000000.0,28.0
127.655,122.062,8000000.0,28.0
472.194,472.16,8000000.0,28.0
267.475,267.424,8000000.0,28.0
181.328,174.359,8000000.0,28.0
125.277,125.212,8000000.0,28.0
193.339,193.24,8000000.0,28.0
92.126,85.827,8000000.0,28.0
92.532,92.506,8000000.0,28.0
14.982,14.886,8000000.0,28.0
168.23,168.168,8000000.0,28.0
31.821,31.78,8000000.0,28.0
158.534,158.445,8000000.0,28.0
45.275,45.178,8000000.0,28.0
9.696,0.82,8000000.0,28.0
125.722,125.695,8000000.0,28.0
115.867,115.827,8000000.0,28.0
74.997,74.944,8000000.0,28.0
98.967,98.944,8000000.0,28.0
104.67,104.643,8000000.0,28.0
235.252,235.157,8000000.0,28.0
12.341,4.58,8000000.0,28.0
56.267,46.779,8000000.0,28.0
128.565,128.533,8000000.0,28.0
199.818,199.788,8000000.0,28.0
55.873,55.842,8000000.0,28.0
8.422,1.024,8000000.0,28.0
117.51,113.004,8000000.0,28.0
91.216,91.17,8000000.0,28.0
91.701,91.67,8000000.0,28.0
91.665,91.614,8000000.0,28.0
89.761,89.721,8000000.0,28.0
88.377,88.326,8000000.0,28.0
139.98,139.926,8000000.0,28.0
65.971,65.903,8000000.0,28.0
114.387,104.527,8000000.0,28.0
178.114,178.087,8000000.0,28.0
