intervalMs,submitMs,count,revision
34.349,34.31,4000000.0,25.0
51.092,50.977,4000000.0,25.0
39.66,39.635,4000000.0,25.0
64.686,64.646,4000000.0,25.0
46.168,46.112,4000000.0,25.0
7.836,4.142,4000000.0,25.0
64.139,64.094,4000000.0,25.0
45.999,45.944,4000000.0,25.0
40.784,40.745,4000000.0,25.0
41.6,41.533,4000000.0,25.0
42.972,42.921,4000000.0,25.0
39.637,39.59,4000000.0,25.0
41.263,38.07,4000000.0,25.0
40.899,40.863,4000000.0,25.0
40.663,40.602,4000000.0,25.0
99.947,99.854,4000000.0,25.0
14.588,14.546,4000000.0,25.0
17.768,17.714,4000000.0,25.0
52.452,52.362,4000000.0,25.0
53.154,53.09,4000000.0,25.0
6.931,0.829,4000000.0,25.0
51.292,39.185,4000000.0,25.0
40.912,40.817,4000000.0,25.0
40.905,40.873,4000000.0,25.0
39.121,38.989,4000000.0,25.0
40.623,40.582,4000000.0,25.0
39.158,39.039,4000000.0,25.0
40.31,40.223,4000000.0,25.0
59.027,53.152,4000000.0,25.0
84.711,84.635,4000000.0,25.0
16.986,16.948,4000000.0,25.0
16.095,16.052,4000000.0,25.0
30.906,30.847,4000000.0,25.0
40.116,40.044,4000000.0,25.0
41.565,41.513,4000000.0,25.0
40.775,40.727,4000000.0,25.0
51.013,50.929,4000000.0,25.0
30.085,26.835,4000000.0,25.0
40.774,40.749,4000000.0,25.0
56.855,56.78,4000000.0,25.0
82.431,82.349,4000000.0,25.0
18.035,18.017,4000000.0,25.0
16.301,16.247,4000000.0,25.0
49.913,49.856,4000000.0,25.0
50.066,49.996,4000000.0,25.0
16.115,9.821,4000000.0,25.0
47.539,47.498,4000000.0,25.0
42.897,42.841,4000000.0,25.0
42.834,42.775,4000000.0,25.0
43.206,43.125,4000000.0,25.0
45.407,45.346,4000000.0,25.0
47.062,47.019,4000000.0,25.0
45.856,42.756,4000000.0,25.0
50.051,49.984,4000000.0,25.0
50.515,50.442,4000000.0,25.0
100.847,100.818,4000000.0,25.0
18.75,18.691,4000000.0,25.0
16.362,9.225,4000000.0,25.0
54.703,54.614,4000000.0,25.0
35.041,29.062,4000000.0,25.0
49.404,49.379,4000000.0,25.0
47.735,47.641,4000000.0,25.0
46.182,46.094,4000000.0,25.0
46.548,46.451,4000000.0,25.0
46.354,46.285,4000000.0,25.0
